172.16.0.105,EP-No4
172.16.0.106,inspection-N2
172.16.0.107,Parrot-Test
172.16.0.108,inspection-N1
172.16.0.109,Testi-DB
172.16.0.110,Testi-DG
172.16.0.111,sqlsrv1
172.16.0.112,sqlsrv2
172.16.0.114,TaminDC-FS
172.16.0.115,CUCM
172.16.0.116,CUP
172.16.0.117,CUC
172.16.0.118,tiba-frontend2
172.16.0.119,RDG
172.16.0.120,Commitment
172.16.0.121,security-NTA-log
172.16.0.122,Centralized-Budget
172.16.0.123,sqlclusterIP
172.16.0.124,Nfs-srv
172.16.0.125,Prtg
172.16.0.126,Network-PRTG
172.16.0.127,webdarman-node2
172.16.0.128,webdarman-node3
172.16.0.129,commintment.tamin.org
172.16.0.130,unity-vsa(test)
172.16.0.131,ISMS-TEMP
172.16.0.132,e-payment
172.16.0.133,celist-n1
172.16.0.134,celist-n2
172.16.0.135,TFH-Node1
172.16.0.136,TFH-Node2
172.16.0.137,Pensioner-N1(For Test PourSafar)
172.16.0.138,ocl-app
172.16.0.140,TaminSite
172.16.0.142,hlt-turn
172.16.0.143,Saba-Sync
172.16.0.144,test
172.16.0.145,Cmms
172.16.0.147,PRTG-SQL-WAN
172.16.0.148,LAN-Branch_Monitor
172.16.0.149,OpUtils
172.16.0.150,GraylogServer
172.16.0.151,ucm-node1
172.16.0.152,ucm-node2
172.16.0.153,Registration-WL
172.16.0.154,Order-Payment
172.16.0.155,Electorder
172.16.0.156,Tibacenter-node1
172.16.0.157,Tibacenter-node2
172.16.0.158,Tibacenter-node3
172.16.0.159,Tibacenter-node4
172.16.0.160,Tibacenter-node5
172.16.0.161,tiba-frontend1
172.16.0.162,tiba-frontend2
172.16.0.163,tiba-log
172.16.0.166,Mikrotik-NTP
172.16.0.167,TAPP2(Reserved)
172.16.0.168,TAPP3(Reserved)
172.16.0.169,TAPP4(Reserved)
172.16.0.170,TAPP5(Reserved)
172.16.0.171,TAPP6(Reserved)
172.16.0.172,ManageEngine-NetFllowDataCenter
172.16.0.173,Profile-Service-N1
172.16.0.174,Profile-Service-N2
172.16.0.175,ipmonitor-wan
172.16.0.176,HLT-Trun-N1
172.16.0.177,Smart4-Sh4
172.16.0.178,Smart4-Sh5
172.16.0.179,HLT-Trun-N2
172.16.0.181,srvmon
172.16.0.186,HLT-Drug-N1
172.16.0.187,HLT-Drug-N2
172.16.0.188,Salamat-Service-SATA
172.16.0.190,Eservice-Test-Eivazi
172.16.0.191,TAMIN-CRM
172.16.0.193,EP-Node4
172.16.0.194,EP-Node1
172.16.0.195,EP-Node2
172.16.0.196,EX-Iranian
172.16.0.198,Kasper-SSODC
172.16.0.199,EP-Node3
172.16.0.201,coding
172.16.0.202,DocClass-1
172.16.0.203,DocClass-2
172.16.0.205,DocClass-3
172.16.0.206,DocClass-4
172.16.0.208,sqldb2014
172.16.0.209,DocClass-5
172.16.0.210,DocClass-6
172.16.0.215,DocClass-7
172.16.0.216,Medical-Support-N1
172.16.0.217,Medical-Support-N2
172.16.0.218,CommonWS-Node1
172.16.0.219,CommonWS-Node2
172.16.0.220,CommonWS-Node3
172.16.0.221,Me-Service-N1
172.16.0.222,Me-Service-N2
172.16.0.223,VCWan-PSC
172.16.0.224,DocClass8
172.16.0.226,Access-N1
172.16.0.227,Account-service-n1
172.16.0.228,Account-service-n2
172.16.0.229,jira
172.16.0.231,CentralPay
172.16.0.232,ManageEngine-OPManager
172.16.0.234,EP-Node5
172.16.0.235,EP-Node6
172.16.0.236,doc-classify
172.16.0.237,sam-server
172.16.0.238,sam-wan
172.16.0.239,DocClass-9
172.16.0.240,DocClass-10
172.16.0.243,CRM-APP-N1
172.16.0.244,CRM-APP-N2
172.16.0.245,CRM-DB-N1
172.16.0.246,CRM-DB-N2
172.16.0.247,CRM-Portal-N1
172.16.0.248,CRM-Portal-N2
172.16.0.249,CRM-CallSys
172.16.0.250,CRM-FaxSys
172.16.0.251,CRM-SmSys
172.16.0.252,CRM-QC
172.16.1.5,SBC(FirewallDeviceForVoipRaziee)
172.16.1.6,Mikrotik
172.16.1.7,smart4(antivirus)
172.16.1.8,Darman-Service
172.16.1.9,Taminpp2
172.16.1.10,Wan-Monitoring
172.16.1.11,IPMonitor
172.16.1.12,DB4RH
172.16.1.15,Forensic
172.16.1.16,DB1Rh
172.16.1.17,poori Used
172.16.1.18,Bimeh-web
172.16.1.19,DarmanWeb
172.16.1.21,Smart4-R1
172.16.1.22,centoswesrv2????????????
172.16.1.23,SysLog
172.16.1.24,SMART3
172.16.1.25,MITEL Switch
172.16.1.26,MITEL Switch
172.16.1.27,Smart4-R2
172.16.1.28,CCS6140
172.16.1.30,CCS6110
172.16.1.31,CCS6160
172.16.1.33,WANDNS2
172.16.1.34,Wan-Dns1
172.16.1.37,RhWebSrv4
172.16.1.39,e_payment
172.16.1.40,Security-NTA
172.16.1.41,PwKara
172.16.1.42,ODWDB
172.16.1.45,Kasper-TNet
172.16.1.47,LogAPP
172.16.1.48,LogFW
172.16.1.49,CRM-DB-Listener
172.16.1.50,SSO-LDAP
172.16.1.52,Webserver-01
172.16.1.54,Samt-Node1-array
172.16.1.55,TaminDC-N2
172.16.1.56,Smart1
172.16.1.57,Smart4-R3
172.16.1.58,Webserver4
172.16.1.59,AdobeConnect
172.16.1.60,TaminDC-N1
172.16.1.61,webserver-04
172.16.1.63,SATA-EP-APP
172.16.1.64,SATA-EP-DB
172.16.1.65,Kaspersky-TaminDC
172.16.1.66,TaminPortal
172.16.1.67,Padvish-Root
172.16.1.68,Driver
172.16.1.69,Kaspersky-Root
172.16.1.70,UCM-Node1
172.16.1.71,smart4-R
172.16.1.72,UCMDB-Test
172.16.1.73,CRM-APP-Test
172.16.1.74,CRM-DB-Test
172.16.1.75,incoming
172.16.1.77,Splunk-WanACSLog
172.16.1.78,vcwan-darman2
172.16.1.79,kasper-S2
172.16.1.81,kasper-Root
172.16.1.82,Kasper-S
172.16.1.83,SPS2016
172.16.1.84,kasper-Root -Two
172.16.1.85,TaminCo
172.16.1.86,webserver-01
172.16.1.88,Darman-Service-N2
172.16.1.91,Freeze
172.16.1.92,Zabbix-Monitoring
172.16.1.93,Samt-Node3
172.16.1.94,wsus
172.16.1.95,report-App
172.16.1.96,WSUS
172.16.1.97,Ins-Jobless
172.16.1.98,Coding
172.16.1.99,CRM-Mon
172.16.1.100,IBSNg
172.16.1.101,CAServer-Root
172.16.1.102,CAServer-Issuing
172.16.1.103,CAServer-Web
172.16.1.106,ES-Darman
172.16.1.107,DbaApp
172.16.1.108,Satasetab-New
172.16.1.110,Sata-Setab
172.16.1.111,crm-app.taminwan.tnet-internal-cluster
172.16.1.112,voip1
172.16.1.113,Voip-CallCenter
172.16.1.115,License-App
172.16.1.116,EP-N2
172.16.1.117,crm-DB.taminwan.tnet-internal-cluster
172.16.1.118,DBA-APP-NEW
172.16.1.119,Voip-FXO (For Fax)
172.16.1.120,RhWebSrv3
172.16.1.121,imasset
172.16.1.124,crm-portal.taminwan.tnet-internal-cluster
172.16.1.125,Network-NPM
172.16.1.126,insurance
172.16.1.127,samt-node4
172.16.1.132,DC-SDWAN
172.16.1.133,samt-node2
172.16.1.135,samt-node5
172.16.1.137,Monitoring-Geo
172.16.1.139,TibaCenter_Node7
172.16.1.140,Monitoring-Synthetic-Server
172.16.1.142,Mozmen-System-N3
172.16.1.145,Message-Transfer
172.16.1.146,Mozmen-System-N1
172.16.1.147,Mozmen-System-N2
172.16.1.149,DAMAN_SERVICE
172.16.1.151,Doc-classify3
172.16.1.154,Backupexec2015
172.16.1.156,Cloud Ins App
172.16.1.157,Cloud Ins Db
172.16.1.159,TibaCenter-Node6
172.16.1.161,Doc-classify2
172.16.1.163,Monitoring-EventService-n3
172.16.1.167,router authentication (by bahrak)
172.16.1.169,Tiba-Progress
172.16.1.170,malidb(Phisycal)
172.16.1.171,referral-system(DB)
172.16.1.172,Doc-classify4
172.16.1.174,fani-daramad
172.16.1.176,Secondary ldap
172.16.1.177,AsnadApp-N1
172.16.1.178,Monitoring-EUM-Server
172.16.1.179,Monitoring-EventService-n1
172.16.1.180,Monitoring-Controller
172.16.1.181,Monitoring-DBCollector
172.16.1.182,Monitoring-PlaformAdmin
172.16.1.185,Reserve For FinalCRMserver By KHAMSE
172.16.1.186,IPAM-IPManagement
172.16.1.187,Sonarqube
172.16.1.189,Tiba-Monitoring
172.16.1.190,Monitoring-EventsService-n2
172.16.1.192,ossim(Test)
172.16.1.193,Darman-N1
172.16.1.194,Darman-N2
172.16.1.195,Darman-N3
172.16.1.196,Darman-N4
172.16.1.197,Monitoring-APPDynamics
172.16.1.198,samt-node1
172.16.1.199,samt-node2
172.16.1.200,WanVC
172.16.1.201,sqldatabase2
172.16.1.205,ERecord-FileBackup
172.16.1.206,wan-ncm
172.16.1.207,Darman-N5
172.16.1.208,Darman-N6
172.16.1.210,sqldatabase2
172.16.1.214,Smart4-sh6
172.16.1.216,Postgresql-n1
172.16.1.217,Darman-N7
172.16.1.218,OIM-Node1
172.16.1.219,Darman-N8
172.16.1.220,TaminDC1
172.16.1.221,os-security-test
172.16.1.223,epm2010
172.16.1.224,RADIUS-SERVER
172.16.1.226,Wan-Monitoring2
172.16.1.227,BWS-N1
172.16.1.229,Darman-StateServer
172.16.1.230,TaminDC2
172.16.1.231,VshobAPP
172.16.1.233,refahsso
172.16.1.234,InternetDNS
172.16.1.237,vShobTiba
172.16.1.239,ManageEngine-NetFllowAnalyzer
172.16.1.240,EMC????????????????????
172.16.1.241,EMC????????????????????
172.16.1.242,darman-service-n1(Weblogic)
172.16.1.246,darman-service-n2(Weblogic)
172.16.1.248,NFS-Srv3
172.16.1.250,darman-service-n3(Weblogic)
172.16.1.253,Nfs-Srv2
172.16.1.254,GatewayFortigate
172.16.2.1,HltDB-Node1
172.16.2.2,HltDB-Node2
172.16.2.3,HltDB-Node3
172.16.2.4,HltDB-Node1-VIP
172.16.2.5,HltDB-Node2-VIP
172.16.2.6,HltDB-Node3-VIP
172.16.2.7,Cluster1-SCAN
172.16.2.8,Cluster1-SCAN
172.16.2.9,Cluster1-SCAN
172.16.2.10,**************************
172.16.2.11,TaminDB-Node1
172.16.2.12,TaminDB-Node2
172.16.2.13,TaminDB-Node1-VIP
172.16.2.14,TaminDB-Node2-VIP
172.16.2.15,Cluster2-SCAN
172.16.2.16,Cluster2-SCAN
172.16.2.17,**************************
172.16.2.18,**************************
172.16.2.19,**************************
172.16.2.20,**************************
172.16.2.21,InsCatDB-Node1
172.16.2.22,InsCatDB-Node2
172.16.2.23,InsCatDB-Node3
172.16.2.24,InsCatDB-Node1-VIP
172.16.2.25,InsCatDB-Node2-VIP
172.16.2.26,InsCatDB-Node3-VIP
172.16.2.27,Cluster3-SCAN
172.16.2.28,Cluster3-SCAN
172.16.2.29,Cluster3-SCAN
172.16.2.30,**************************
172.16.2.31,StrDB0-Node1
172.16.2.32,StrDB0-Node2
172.16.2.33,StrDB0-Node3
172.16.2.34,StrDB0-Node1-VIP
172.16.2.35,StrDB0-Node2-VIP
172.16.2.36,StrDB0-Node3-VIP
172.16.2.37,Cluster4-SCAN
172.16.2.38,Cluster4-SCAN
172.16.2.39,Cluster4-SCAN
172.16.2.40,**************************
172.16.2.41,StrDB1-Node1
172.16.2.42,StrDB1-Node2
172.16.2.43,StrDB1-Node3
172.16.2.44,StrDB1-Node1-VIP
172.16.2.45,StrDB1-Node2-VIP
172.16.2.46,StrDB1-Node3-VIP
172.16.2.47,Cluster5-SCAN
172.16.2.48,Cluster5-SCAN
172.16.2.49,Cluster5-SCAN
172.16.2.50,**************************
172.16.2.51,StrDB2-Node1
172.16.2.52,StrDB2-Node2
172.16.2.53,StrDB2-Node3
172.16.2.54,StrDB2-Node1-VIP
172.16.2.55,StrDB2-Node2-VIP
172.16.2.56,StrDB2-Node3-VIP
172.16.2.57,Cluster6-SCAN
172.16.2.58,Cluster6-SCAN
172.16.2.59,Cluster6-SCAN
172.16.2.60,**************************
172.16.2.61,StrDB3-Node1
172.16.2.62,StrDB3-Node2
172.16.2.63,StrDB3-Node3
172.16.2.64,StrDB3-Node1-VIP
172.16.2.65,StrDB3-Node2-VIP
172.16.2.66,StrDB3-Node3-VIP
172.16.2.67,Cluster7-SCAN
172.16.2.68,Cluster7-SCAN
172.16.2.69,Cluster7-SCAN
172.16.2.70,**************************
172.16.2.71,InsFaniDB-Node1
172.16.2.72,InsFaniDB-Node2
172.16.2.73,InsFaniDB-Node3
172.16.2.74,InsFaniDB-Node1-VIP
172.16.2.75,InsFaniDB-Node2-VIP
172.16.2.76,InsFaniDB-Node3-VIP
172.16.2.77,Cluster8-SCAN
172.16.2.78,Cluster8-SCAN
172.16.2.79,Cluster8-SCAN
172.16.2.80,**************************
172.16.2.81,UCM2DG-Node1
172.16.2.82,UCM2DG-Node2
172.16.2.83,UCM2DG-Node3
172.16.2.84,UCM2DG-Node1-VIP
172.16.2.85,UCM2DG-Node2-VIP
172.16.2.86,UCM2DG-Node3-VIP
172.16.2.87,GUCM2-SCAN
172.16.2.88,GUCM2-SCAN
172.16.2.89,GUCM2-SCAN
172.16.2.90,**************************
172.16.2.91,MasterDB-Node1
172.16.2.92,MasterDB-Node2
172.16.2.93,MasterDB-Node3
172.16.2.94,MasterDB-Node1-VIP
172.16.2.95,MasterDB-Node2-VIP
172.16.2.96,MasterDB-Node3-VIP
172.16.2.97,Cluster10-SCAN
172.16.2.98,Cluster10-SCAN
172.16.2.99,Cluster10-SCAN
172.16.2.100,**************************
172.16.2.101,Medical-SupDB-N1
172.16.2.102,ocl-db
172.16.2.110,**************************
172.16.2.111,PortalDB-Node1
172.16.2.112,PortalDB-Node2
172.16.2.113,PortalDB-Node3
172.16.2.114,PortalDB-Node1-VIP
172.16.2.115,PortalDB-Node2-VIP
172.16.2.116,PortalDB-Node3-VIP
172.16.2.117,PortalDB-SCAN
172.16.2.118,PortalDB-SCAN
172.16.2.119,PortalDB-SCAN
172.16.2.120,*******************************************************
172.16.2.210,BIDB-Amar
172.16.2.211,HCoreDB
172.16.2.227,ODISTG
172.16.2.229,DB6RH
172.16.2.230,CBudgetDB
172.16.2.231,VshobDB
172.16.2.232,Template-DataBase-Linux85
172.16.2.233,odwdb.tamin.org
172.16.2.234,TCR-DB
172.16.2.235,OIM-DB
172.16.2.236,hrisdb
172.16.2.237,income-paydb
172.16.2.238,InsLsupDB
172.16.2.240,HltableDB
172.16.2.241,Fani-DaramadDB
172.16.2.245,DBTest-N1-Priv
172.16.2.246,DBTest-N2-Priv
172.16.2.247,DBTest-SCAN
172.16.2.248,DBTest-SCAN
172.16.2.250,Database-Test-N1-Priv
172.16.2.251,Database-Test-N1-SCAN
172.16.2.252,Mali-DB
172.16.3.21,InsCatDG-Node1
172.16.3.22,InsCatDG-Node2
172.16.3.23,InsCatDG-Node1-VIP
172.16.3.24,InsCatDG-Node2-VIP
172.16.3.25,Cluster3DG-SCAN
172.16.3.26,Cluster3DG-SCAN
172.16.3.91,MasterDG
172.16.3.181,HCoreDG
172.16.3.190,BI12-Ins
172.16.3.201,CentralDevDB
172.16.3.202,DB2RH
172.16.3.203,DB3RH
172.16.3.204,DB5RH
172.16.3.205,OWBDB
172.16.3.206,coredevdb
172.16.3.207,HLTDevDB
172.16.3.213,DB3RH
172.16.3.220,HLTDB-BackUP
172.16.3.238,InsLsupDG
172.16.3.240,HltableDG
172.16.3.246,oemc-DB
172.16.3.247,oemc-APP
172.16.3.250,Oem-Ins-App
172.16.3.251,Oem-Ins-DB
172.16.3.252,oemapp
172.16.3.253,oemdb
172.16.4.1,HSRP GW
172.16.4.2,HSRP Node1
172.16.4.3,HSRP Node2
172.16.4.10,GAM-LoadBalancer(PFsense)
172.16.4.11,EzamBimar-Node1
172.16.4.12,EzamBimar-Node2
172.16.4.13,EzamBimar-Dis
172.16.4.14,Darman-Node1
172.16.4.15,Darman-Node2
172.16.4.16,Darman-Node3
172.16.4.17,Darman-Node4
172.16.4.18,Darman-Node5
172.16.4.19,Darman-Dispatch
172.16.4.20,HISRep-Node3
172.16.4.21,HISRep-Lis3
172.16.4.22,Reserved
172.16.4.23,MC-Node1
172.16.4.24,MC-Node2
172.16.4.25,MC-Node3
172.16.4.26,Lab-Node1
172.16.4.27,Lab-Node2
172.16.4.28,Lab-Dispatch
172.16.4.29,NFS-Srv2
172.16.4.30,Darman-Service-Dis-NSX
172.16.4.31,RDS-Licence2022
172.16.4.32,Booklet-Dispatch
172.16.4.33,SMS-Service
172.16.4.35,Process-Disk
172.16.4.36,Darman-Refah
172.16.4.37,SSODC-FS
172.16.4.38,Mailserver-node1
172.16.4.39,Mailserver-node2
172.16.4.40,Mailserver-proxy
172.16.4.41,MailServer-Log
172.16.4.42,BIServer11g
172.16.4.43,GAMAPP-Node1
172.16.4.44,BIServer-APP
172.16.4.45,GAMAPP-Node2
172.16.4.46,GAM-MON
172.16.4.48,NFS-Srv
172.16.4.49,GAM-Convert
172.16.4.50,GAM-Convert1
172.16.4.51,GAM-WS
172.16.4.52,individual-dis-NSX
172.16.4.53,Individual-N1
172.16.4.54,Individual-N2
172.16.4.56,Audit-N1
172.16.4.57,Audit-N2
172.16.4.58,Audit-Dis
172.16.4.59,Reserved
172.16.4.60,OpUtils
172.16.4.61,Gamoa1(Physical)
172.16.4.62,Gamoa2(Physical)
172.16.4.63,Gamoa3(Physical)
172.16.4.64,4gon-arr1
172.16.4.65,4gon-arr2
172.16.4.66,4gon-stateSRV1
172.16.4.67,4gon-stateSRV2
172.16.4.68,4gon-Timekeeper1
172.16.4.69,4gon-services1
172.16.4.70,4gon-app1
172.16.4.71,4gon-app2
172.16.4.72,4gon-app3
172.16.4.73,4gon-app4
172.16.4.74,4gon-app5
172.16.4.75,4gon-app6
172.16.4.76,4gon-app7
172.16.4.77,4gon-app8
172.16.4.78,"4gon-windows-cluster(sql-db n1,n2)"
172.16.4.79,4gon-cluster instance(connect arr to sql)
172.16.4.80,4gon-app-test
172.16.4.81,4gon-db-test
172.16.4.82,4gon-DTC
172.16.4.85,4gon-db-LDB(NEW)
172.16.4.86,4gon-Win-Cluster(NEW)
172.16.4.87,Reserved
172.16.4.88,Rahyab-SMS-App
172.16.4.89,Rahyab-SMS-DB
172.16.4.91,4gonDB-Node1(NEWPhisical)
172.16.4.92,4gonDB-Node2(NEWVirtual)
172.16.4.94,sms-GW
172.16.4.95,STP-N1
172.16.4.96,STP-N2
172.16.4.97,STP-Dis
172.16.4.100,Workshop-N1
172.16.4.101,Workshop-N2
172.16.4.102,Workshop-Dis
172.16.4.105,HISRep-Node1
172.16.4.106,HISRep-Node2
172.16.4.107,WinclusterHisrep
172.16.4.108,hisrep-Lis
172.16.4.109,tclasify(bl2-8)
172.16.4.110,tclassify (hyperv)
172.16.4.111,
172.16.4.112,t-classify3(physical)
172.16.4.114,NFS-Etelaate
172.16.4.115,sdwdb
172.16.4.117,CUCM(voip)
172.16.4.118,CUP(voip)
172.16.4.119,CUC(voip)
172.16.4.120,ucm1-dis(Web Tier)
172.16.4.121,ucm1-node1
172.16.4.122,ucm1-node2
172.16.4.123,ucm1-node3
172.16.4.124,MC-Dispatch-Commsaba
172.16.4.125,GAM-Convert2
172.16.4.126,Amoozesh-App
172.16.4.127,amoozesh-DB
172.16.4.130,DarmanWS-Dis
172.16.4.134,EService-Dis NSX
172.16.4.135,EService-N1
172.16.4.136,EService-N2
172.16.4.137,EService-N3
172.16.4.138,EService-N4
172.16.4.140,EService-N3
172.16.4.141,Claim-Dis-NSX
172.16.4.142,Claim-N1
172.16.4.143,Claim-N2
172.16.4.144,Baje-Dis-NSX
172.16.4.145,Baje-N1
172.16.4.146,Baje-N2
172.16.4.147,ContractCalc-Dis-NSX
172.16.4.148,ContractCalc-N1
172.16.4.149,ContractCalc-N2
172.16.4.150,Eblagh-Dis NSX
172.16.4.151,Eblagh-N1
172.16.4.152,Eblagh-N2
172.16.4.153,workshopcalc-dis-NSX
172.16.4.154,workshopcalc--N1
172.16.4.155,workshopcalc--N2
172.16.4.156,HISRep-LIS2
172.16.4.157,Committee-Dis-NSX
172.16.4.158,Committee-N1
172.16.4.159,Committee-N2
172.16.4.160,Reserved
172.16.4.161,Reserved
172.16.4.162,Income-NSX
172.16.4.163,Income-N1
172.16.4.164,Income-N2
172.16.4.165,BIDarman
172.16.4.168,webserver1.ssodc.ir
172.16.4.169,Pensioner-N3
172.16.4.170,Pensioner-Dis NSX
172.16.4.171,Pensioner-N1
172.16.4.172,Pensioner-N2
172.16.4.173,Execute-NSX
172.16.4.174,Execute-N1
172.16.4.175,Execute-N2
172.16.4.176,SpecialIns-NSX
172.16.4.177,SpecialIns-Node1
172.16.4.178,SpecialIns-Node2
172.16.4.180,BI-Darman
172.16.4.182,Law-Srv
172.16.4.183,LAW-SRV-Dis-NSX
172.16.4.184,individual-test-nsx
172.16.4.185,CentralizedReg-Dis(Virtual)
172.16.4.186,CentralizedReg-N1(Virtual)
172.16.4.187,CentralizedReg-N2(Virtual)
172.16.4.188,CentralizedReg-N3(Virtual)
172.16.4.189,4Gon-App-Test
172.16.4.190,4Gon-DB-Test
172.16.4.191,Order-Dis(NSX)
172.16.4.192,Order
172.16.4.194,Assetmng-Dis(NSX)
172.16.4.195,Assetmng
172.16.4.196,Amlak-APP
172.16.4.197,Amlak-DB
172.16.4.198,Amlak-Gis
172.16.4.200,Medical-Booklet-DIS(NSX)
172.16.4.201,Medical-Booklet-N1
172.16.4.202,Medical-Booklet-N2
172.16.4.203,Medical-Booklet-N3
172.16.4.206,PortalKhabar-Dis(NSX)
172.16.4.207,Pkhabar-Admin-Dis-NSX(Reserve)
172.16.4.208,PortalKhabar-Others-Dis-NSX(Reserve)
172.16.4.209,PortalKhabar-Others-Admin-Dis-NSX(Reserve)
172.16.4.210,Docker-APP-N1
172.16.4.211,Docker-APP-N2
172.16.4.212,Docker-APP-N3
172.16.4.220,UCM1-Dis-(NSX)
172.16.4.224,SSM
172.16.4.225,UCM2-Dis-(NSX)
172.16.4.226,UCM2Node1
172.16.4.227,UCM2Node2
172.16.4.228,UCM2Node3
172.16.4.235,VeeamBackup-VC65
172.16.4.240,used vali maloom nist kiye
172.16.4.248,SOCSplunkLicenseServer
172.16.4.250,SOCSplunkForwarder
172.16.5.10,TahatorApi
172.16.5.11,Tahator-Api
172.16.5.20,Prometheus-DevOPS
172.16.5.21,InfluxDB-DevOPS
172.16.5.30,Tape-backup
172.16.5.33,Tape_Backup
172.16.5.39,Portalkhabar
172.16.5.40,Pkhabar-admin
172.16.5.41,Portalkhabar-sql
172.16.5.42,portalkhabar-others
172.16.5.43,kasper-sso-two
172.16.5.44,ManageEngine-ADAudit
172.16.5.45,PortalKhabar
172.16.5.50,1420-APP1
172.16.5.51,1420-APP1
172.16.5.52,1420-DB1
172.16.5.53,1420-Develop
172.16.5.55,ParsPAM-Beh
172.16.5.60,Nessus
172.16.5.61,Pars-AntiDeface
172.16.5.65,Kaspersky-SSODC
172.16.5.85,KSC
172.16.5.91,GAM-LoadBalancer-WAN
172.16.5.105,WSO2-API-Manager
172.16.5.108,hisrep-Lis2 (For SATA App)
172.16.5.110,SATA-SETAB
172.16.5.111,ivr_pbx_2_telc
172.16.5.112,ivr_db2_telc
172.16.5.149,ParsPAM-RDS
172.16.5.150,ParsPAM-MGMT
172.16.5.151,ELK-Data19
172.16.5.152,Sec-Log-Pivot
172.16.5.153,ELK-DATA20
172.16.5.154,ELK-DATA21
172.16.5.167,VC67
172.16.5.205,HIS-Rep
172.16.5.206,Darman-N1(ForTestDB)
172.16.5.207,Darman-N2(ForTestDB)
172.16.5.208,Darman-N3(ForTestDB)
172.16.5.209,Darman-N4(ForTestDB)
172.16.5.210,Darman-N5(ForTestDB)
172.16.5.211,Darman-N6(ForTestDB)
172.16.5.212,Darman-N7(ForTestDB)
172.16.5.213,Darman-N8(ForTestDB)
172.16.5.214,MC-Node1(ForTestDB)
172.16.5.215,MC-Node2(ForTestDB)
172.16.5.219,Veam-Backup(NEW)
172.16.5.220,Dcnm
172.16.5.224,BackupExec
172.16.5.228,SolarWinds
172.16.5.232,SQLDatabase2014
172.16.5.233,Herasat-Doorbin
172.16.5.234,VOIP
172.16.5.235,DC-WSUS
172.16.5.236,prime3
172.16.5.238,HER
172.16.5.239,DCWSUS
172.16.5.240,S-SqlSrv1
172.16.5.241,DC1
172.16.5.242,DC1
172.16.5.244,DC-Temp
172.16.5.245,SLA-PRTG
172.16.5.247,Reserved
172.16.5.249,ParsPAM-MGMT-RDS
172.16.5.250,ParsPAM
172.16.5.251,Darman-StateServer
172.16.5.252,MC-StateServer
172.16.6.1,HltDB-Node1
172.16.6.2,HltDB-Node2
172.16.6.3,HltDB-Node3
172.16.6.4,HltDB-Node1-VIP
172.16.6.5,HltDB-Node2-VIP
172.16.6.6,HltDB-Node3-VIP
172.16.6.7,DCCluster1-SCAN
172.16.6.8,DCCluster1-SCAN
172.16.6.9,DCCluster1-SCAN
172.16.6.10,****************
172.16.6.11,HltDiskDB-Node1
172.16.6.12,HltDiskDB-Node2
172.16.6.13,HltDiskDB-Node3
172.16.6.14,HltDiskDB-Node1-VIP
172.16.6.15,HltDiskDB-Node2-VIP
172.16.6.16,HltDiskDB-Node3-VIP
172.16.6.17,DCCluster2-SCAN
172.16.6.18,DCCluster2-SCAN
172.16.6.19,DCCluster2-SCAN
172.16.6.20,****************
172.16.6.21,HltMisDB-Node1
172.16.6.22,HltMisDB-Node2
172.16.6.23,HltMisDB-Node3
172.16.6.24,HltMisDB-Node1-VIP
172.16.6.25,HltMisDB-Node2-VIP
172.16.6.26,HltMisDB-Node3-VIP
172.16.6.27,DCCluster3-SCAN
172.16.6.28,DCCluster3-SCAN
172.16.6.29,DCCluster3-SCAN
172.16.6.30,****************
172.16.6.31,StrDB1-Node1
172.16.6.32,StrDB1-Node2
172.16.6.33,StrDB1-Node3
172.16.6.34,StrDB1-Node1-VIP
172.16.6.35,StrDB1-Node2-VIP
172.16.6.36,StrDB1-Node3-VIP
172.16.6.37,DCCluster4-SCAN
172.16.6.38,DCCluster4-SCAN
172.16.6.39,DCCluster4-SCAN
172.16.6.40,****************
172.16.6.41,StrDB2-Node1
172.16.6.42,StrDB2-Node2
172.16.6.43,StrDB2-Node3
172.16.6.44,StrDB2-Node1-VIP
172.16.6.45,StrDB2-Node2-VIP
172.16.6.46,StrDB2-Node3-VIP
172.16.6.47,DCCluster5-SCAN
172.16.6.48,DCCluster5-SCAN
172.16.6.49,DCCluster5-SCAN
172.16.6.50,****************
172.16.6.51,StrDB3-Node1
172.16.6.52,StrDB3-Node2
172.16.6.53,StrDB3-Node3
172.16.6.54,StrDB3-Node1-VIP
172.16.6.55,StrDB3-Node2-VIP
172.16.6.56,StrDB3-Node3-VIP
172.16.6.57,DCCluster6-SCAN
172.16.6.58,DCCluster6-SCAN
172.16.6.59,DCCluster6-SCAN
172.16.6.60,****************
172.16.6.61,StrDB4-Node1
172.16.6.62,StrDB4-Node2
172.16.6.63,StrDB4-Node3
172.16.6.64,StrDB4-Node1-VIP
172.16.6.65,StrDB4-Node2-VIP
172.16.6.66,StrDB4-Node3-VIP
172.16.6.67,DCCluster7-SCAN
172.16.6.68,DCCluster7-SCAN
172.16.6.69,DCCluster7-SCAN
172.16.6.70,****************
172.16.6.80,****************
172.16.6.90,odwhlt.ssodc.ir
172.16.6.100,*******************************************************
172.16.6.101,Icoredb-N1(NEW)(19C)
172.16.6.102,Icoredb-N2(NEW)(19C)
172.16.6.103,Icoredb-N3(NEW)(19C)
172.16.6.104,Icoredb-N4(NEW)(19C)
172.16.6.105,Icoredb-N1-VIP(NEW)(19C)
172.16.6.106,Icoredb-N2-VIP(NEW)(19C)
172.16.6.107,Icoredb-N3-VIP(NEW)(19C)
